"","Date","Temp_C","doy"
"1399",2021-07-03 20:00:00,8.03,184
"1400",2021-07-03 21:00:00,7.88,184
"1401",2021-07-03 22:00:00,7.7,184
"1402",2021-07-03 23:00:00,7.51,184
"1403",2021-07-04 00:00:00,7.34,185
"1404",2021-07-04 01:00:00,7.17,185
"1405",2021-07-04 02:00:00,7.01,185
"1406",2021-07-04 03:00:00,6.87,185
"1407",2021-07-04 04:00:00,6.76,185
"1408",2021-07-04 05:00:00,6.67,185
"1409",2021-07-04 06:00:00,6.61,185
"1410",2021-07-04 07:00:00,6.58,185
"1411",2021-07-04 08:00:00,6.59,185
"1412",2021-07-04 09:00:00,6.65,185
"1413",2021-07-04 10:00:00,6.75,185
"1414",2021-07-04 11:00:00,6.96,185
"1415",2021-07-04 12:00:00,7.21,185
"1416",2021-07-04 13:00:00,7.54,185
"1417",2021-07-04 14:00:00,8.18,185
"1418",2021-07-04 15:00:00,8.47,185
"1419",2021-07-04 16:00:00,8.73,185
"1420",2021-07-04 17:00:00,8.96,185
"1421",2021-07-04 18:00:00,9.13,185
"1422",2021-07-04 19:00:00,9.28,185
"1423",2021-07-04 20:00:00,9.17,185
"1424",2021-07-04 21:00:00,8.87,185
"1425",2021-07-04 22:00:00,8.49,185
"1426",2021-07-04 23:00:00,8.08,185
"1427",2021-07-05 00:00:00,7.72,186
"1428",2021-07-05 01:00:00,7.38,186
"1429",2021-07-05 02:00:00,7.07,186
"1430",2021-07-05 03:00:00,6.8,186
"1431",2021-07-05 04:00:00,6.57,186
"1432",2021-07-05 05:00:00,6.39,186
"1433",2021-07-05 06:00:00,6.26,186
"1434",2021-07-05 07:00:00,6.18,186
"1435",2021-07-05 08:00:00,6.15,186
"1436",2021-07-05 09:00:00,6.22,186
"1437",2021-07-05 10:00:00,6.42,186
"1438",2021-07-05 11:00:00,6.79,186
"1439",2021-07-05 12:00:00,7.4,186
"1440",2021-07-05 13:00:00,8.16,186
"1441",2021-07-05 14:00:00,8.87,186
"1442",2021-07-05 15:00:00,9.45,186
"1443",2021-07-05 16:00:00,9.83,186
"1444",2021-07-05 17:00:00,10.15,186
"1445",2021-07-05 18:00:00,10.32,186
"1446",2021-07-05 19:00:00,10.31,186
"1447",2021-07-05 20:00:00,10.01,186
"1448",2021-07-05 21:00:00,9.53,186
"1449",2021-07-05 22:00:00,9.02,186
"1450",2021-07-05 23:00:00,8.56,186
"1451",2021-07-06 00:00:00,8.16,187
"1452",2021-07-06 01:00:00,7.79,187
"1453",2021-07-06 02:00:00,7.48,187
"1454",2021-07-06 03:00:00,7.22,187
"1455",2021-07-06 04:00:00,7.02,187
"1456",2021-07-06 05:00:00,6.84,187
"1457",2021-07-06 06:00:00,6.71,187
"1458",2021-07-06 07:00:00,6.64,187
"1459",2021-07-06 08:00:00,6.66,187
"1460",2021-07-06 09:00:00,6.76,187
"1461",2021-07-06 10:00:00,6.98,187
"1462",2021-07-06 11:00:00,7.33,187
"1463",2021-07-06 12:00:00,7.81,187
"1464",2021-07-06 13:00:00,8.32,187
"1465",2021-07-06 14:00:00,8.81,187
"1466",2021-07-06 15:00:00,9.26,187
"1467",2021-07-06 16:00:00,9.61,187
"1468",2021-07-06 17:00:00,9.84,187
"1469",2021-07-06 18:00:00,9.91,187
"1470",2021-07-06 19:00:00,9.89,187
"1471",2021-07-06 20:00:00,9.63,187
"1472",2021-07-06 21:00:00,9.31,187
"1473",2021-07-06 22:00:00,8.92,187
"1474",2021-07-06 23:00:00,8.43,187
"1475",2021-07-07 00:00:00,7.98,188
"1476",2021-07-07 01:00:00,7.6,188
"1477",2021-07-07 02:00:00,7.27,188
"1478",2021-07-07 03:00:00,7.02,188
"1479",2021-07-07 04:00:00,6.83,188
"1480",2021-07-07 05:00:00,6.68,188
"1481",2021-07-07 06:00:00,6.57,188
"1482",2021-07-07 07:00:00,6.52,188
"1483",2021-07-07 08:00:00,6.53,188
"1484",2021-07-07 09:00:00,6.6,188
"1485",2021-07-07 10:00:00,6.76,188
"1486",2021-07-07 11:00:00,6.99,188
"1487",2021-07-07 12:00:00,7.29,188
"1488",2021-07-07 13:00:00,7.64,188
"1489",2021-07-07 14:00:00,7.98,188
"1490",2021-07-07 15:00:00,8.56,188
"1491",2021-07-07 16:00:00,9.03,188
"1492",2021-07-07 17:00:00,9.39,188
"1493",2021-07-07 18:00:00,9.4,188
"1494",2021-07-07 19:00:00,9.29,188
"1495",2021-07-07 20:00:00,9.07,188
"1496",2021-07-07 21:00:00,8.74,188
"1497",2021-07-07 22:00:00,8.4,188
"1498",2021-07-07 23:00:00,8.07,188
"1499",2021-07-08 00:00:00,7.76,189
"1500",2021-07-08 01:00:00,7.52,189
"1501",2021-07-08 02:00:00,7.31,189
"1502",2021-07-08 03:00:00,7.15,189
"1503",2021-07-08 04:00:00,7.02,189
"1504",2021-07-08 05:00:00,6.91,189
"1505",2021-07-08 06:00:00,6.81,189
"1506",2021-07-08 07:00:00,6.75,189
"1507",2021-07-08 08:00:00,6.72,189
"1508",2021-07-08 09:00:00,6.74,189
"1509",2021-07-08 10:00:00,6.78,189
"1510",2021-07-08 11:00:00,6.88,189
"1511",2021-07-08 12:00:00,6.97,189
"1512",2021-07-08 13:00:00,7.07,189
"1513",2021-07-08 14:00:00,7.28,189
"1514",2021-07-08 15:00:00,7.48,189
"1515",2021-07-08 16:00:00,7.61,189
"1516",2021-07-08 17:00:00,7.61,189
"1517",2021-07-08 18:00:00,7.46,189
"1518",2021-07-08 19:00:00,7.34,189
"1519",2021-07-08 20:00:00,7.26,189
"1520",2021-07-08 21:00:00,7.18,189
"1521",2021-07-08 22:00:00,7.08,189
"1522",2021-07-08 23:00:00,6.98,189
"1523",2021-07-09 00:00:00,6.88,190
"1524",2021-07-09 01:00:00,6.81,190
"1525",2021-07-09 02:00:00,6.74,190
"1526",2021-07-09 03:00:00,6.68,190
"1527",2021-07-09 04:00:00,6.62,190
"1528",2021-07-09 05:00:00,6.56,190
"1529",2021-07-09 06:00:00,6.54,190
"1530",2021-07-09 07:00:00,6.54,190
"1531",2021-07-09 08:00:00,6.58,190
"1532",2021-07-09 09:00:00,6.67,190
"1533",2021-07-09 10:00:00,6.78,190
"1534",2021-07-09 11:00:00,6.96,190
"1535",2021-07-09 12:00:00,7.08,190
"1536",2021-07-09 13:00:00,7.39,190
"1537",2021-07-09 14:00:00,7.66,190
"1538",2021-07-09 15:00:00,7.98,190
"1539",2021-07-09 16:00:00,8.39,190
"1540",2021-07-09 17:00:00,8.68,190
"1541",2021-07-09 18:00:00,8.84,190
"1542",2021-07-09 19:00:00,8.85,190
"1543",2021-07-09 20:00:00,8.76,190
"1544",2021-07-09 21:00:00,8.53,190
"1545",2021-07-09 22:00:00,8.2,190
"1546",2021-07-09 23:00:00,7.83,190
"1547",2021-07-10 00:00:00,7.57,191
"1548",2021-07-10 01:00:00,7.32,191
"1549",2021-07-10 02:00:00,7.1,191
"1550",2021-07-10 03:00:00,6.93,191
"1551",2021-07-10 04:00:00,6.79,191
"1552",2021-07-10 05:00:00,6.66,191
"1553",2021-07-10 06:00:00,6.57,191
"1554",2021-07-10 07:00:00,6.5,191
"1555",2021-07-10 08:00:00,6.47,191
"1556",2021-07-10 09:00:00,6.48,191
"1557",2021-07-10 10:00:00,6.52,191
"1558",2021-07-10 11:00:00,6.64,191
"1559",2021-07-10 12:00:00,6.82,191
"1560",2021-07-10 13:00:00,6.99,191
"1561",2021-07-10 14:00:00,7.19,191
"1562",2021-07-10 15:00:00,7.42,191
"1563",2021-07-10 16:00:00,7.57,191
"1564",2021-07-10 17:00:00,7.65,191
"1565",2021-07-10 18:00:00,7.63,191
"1566",2021-07-10 19:00:00,7.58,191
"1567",2021-07-10 20:00:00,7.45,191
"1568",2021-07-10 21:00:00,7.29,191
"1569",2021-07-10 22:00:00,7.12,191
"1570",2021-07-10 23:00:00,6.97,191
"1571",2021-07-11 00:00:00,6.83,192
"1572",2021-07-11 01:00:00,6.7,192
"1573",2021-07-11 02:00:00,6.59,192
"1574",2021-07-11 03:00:00,6.5,192
"1575",2021-07-11 04:00:00,6.41,192
"1576",2021-07-11 05:00:00,6.32,192
"1577",2021-07-11 06:00:00,6.26,192
"1578",2021-07-11 07:00:00,6.25,192
"1579",2021-07-11 08:00:00,6.27,192
"1580",2021-07-11 09:00:00,6.36,192
"1581",2021-07-11 10:00:00,6.51,192
"1582",2021-07-11 11:00:00,6.72,192
"1583",2021-07-11 12:00:00,6.88,192
"1584",2021-07-11 13:00:00,7.16,192
"1585",2021-07-11 14:00:00,7.33,192
"1586",2021-07-11 15:00:00,7.55,192
"1587",2021-07-11 16:00:00,7.75,192
"1588",2021-07-11 17:00:00,7.85,192
"1589",2021-07-11 18:00:00,7.93,192
"1590",2021-07-11 19:00:00,7.93,192
"1591",2021-07-11 20:00:00,7.89,192
"1592",2021-07-11 21:00:00,7.8,192
"1593",2021-07-11 22:00:00,7.68,192
"1594",2021-07-11 23:00:00,7.58,192
"1595",2021-07-12 00:00:00,7.45,193
"1596",2021-07-12 01:00:00,7.31,193
"1597",2021-07-12 02:00:00,7.19,193
"1598",2021-07-12 03:00:00,7.1,193
"1599",2021-07-12 04:00:00,7.02,193
"1600",2021-07-12 05:00:00,6.94,193
"1601",2021-07-12 06:00:00,6.87,193
"1602",2021-07-12 07:00:00,6.83,193
"1603",2021-07-12 08:00:00,6.82,193
"1604",2021-07-12 09:00:00,6.82,193
"1605",2021-07-12 10:00:00,6.86,193
"1606",2021-07-12 11:00:00,6.94,193
"1607",2021-07-12 12:00:00,7.08,193
"1608",2021-07-12 13:00:00,7.29,193
"1609",2021-07-12 14:00:00,7.57,193
"1610",2021-07-12 15:00:00,7.82,193
"1611",2021-07-12 16:00:00,8.02,193
"1612",2021-07-12 17:00:00,8.1,193
"1613",2021-07-12 18:00:00,8.03,193
"1614",2021-07-12 19:00:00,7.9,193
"1615",2021-07-12 20:00:00,7.78,193
"1616",2021-07-12 21:00:00,7.66,193
"1617",2021-07-12 22:00:00,7.51,193
"1618",2021-07-12 23:00:00,7.36,193
"1619",2021-07-13 00:00:00,7.22,194
"1620",2021-07-13 01:00:00,7.1,194
"1621",2021-07-13 02:00:00,6.99,194
"1622",2021-07-13 03:00:00,6.92,194
"1623",2021-07-13 04:00:00,6.86,194
"1624",2021-07-13 05:00:00,6.82,194
"1625",2021-07-13 06:00:00,6.79,194
"1626",2021-07-13 07:00:00,6.77,194
"1627",2021-07-13 08:00:00,6.75,194
"1628",2021-07-13 09:00:00,6.8,194
"1629",2021-07-13 10:00:00,6.89,194
"1630",2021-07-13 11:00:00,7.01,194
"1631",2021-07-13 12:00:00,7.19,194
"1632",2021-07-13 13:00:00,7.41,194
"1633",2021-07-13 14:00:00,7.64,194
"1634",2021-07-13 15:00:00,7.8,194
"1635",2021-07-13 16:00:00,7.97,194
"1636",2021-07-13 17:00:00,8.19,194
"1637",2021-07-13 18:00:00,8.33,194
"1638",2021-07-13 19:00:00,8.35,194
"1639",2021-07-13 20:00:00,8.32,194
"1640",2021-07-13 21:00:00,8.21,194
"1641",2021-07-13 22:00:00,8.07,194
"1642",2021-07-13 23:00:00,7.9,194
"1643",2021-07-14 00:00:00,7.71,195
"1644",2021-07-14 01:00:00,7.52,195
"1645",2021-07-14 02:00:00,7.33,195
"1646",2021-07-14 03:00:00,7.18,195
"1647",2021-07-14 04:00:00,7.03,195
"1648",2021-07-14 05:00:00,6.94,195
"1649",2021-07-14 06:00:00,6.87,195
"1650",2021-07-14 07:00:00,6.86,195
"1651",2021-07-14 08:00:00,6.86,195
"1652",2021-07-14 09:00:00,6.88,195
"1653",2021-07-14 10:00:00,6.94,195
"1654",2021-07-14 11:00:00,7.03,195
"1655",2021-07-14 12:00:00,7.16,195
"1656",2021-07-14 13:00:00,7.34,195
"1657",2021-07-14 14:00:00,7.47,195
"1658",2021-07-14 15:00:00,7.59,195
"1659",2021-07-14 16:00:00,7.62,195
"1660",2021-07-14 17:00:00,7.73,195
"1661",2021-07-14 18:00:00,7.66,195
"1662",2021-07-14 19:00:00,7.6,195
"1663",2021-07-14 20:00:00,7.51,195
"1664",2021-07-14 21:00:00,7.38,195
"1665",2021-07-14 22:00:00,7.23,195
"1666",2021-07-14 23:00:00,7.11,195
"1667",2021-07-15 00:00:00,6.99,196
"1668",2021-07-15 01:00:00,6.88,196
"1669",2021-07-15 02:00:00,6.76,196
"1670",2021-07-15 03:00:00,6.66,196
"1671",2021-07-15 04:00:00,6.59,196
"1672",2021-07-15 05:00:00,6.52,196
"1673",2021-07-15 06:00:00,6.47,196
"1674",2021-07-15 07:00:00,6.46,196
"1675",2021-07-15 08:00:00,6.45,196
"1676",2021-07-15 09:00:00,6.53,196
"1677",2021-07-15 10:00:00,6.68,196
"1678",2021-07-15 11:00:00,6.97,196
"1679",2021-07-15 12:00:00,7.5,196
"1680",2021-07-15 13:00:00,8.01,196
"1681",2021-07-15 14:00:00,8.25,196
"1682",2021-07-15 15:00:00,8.44,196
"1683",2021-07-15 16:00:00,8.63,196
"1684",2021-07-15 17:00:00,8.69,196
"1685",2021-07-15 18:00:00,8.61,196
"1686",2021-07-15 19:00:00,8.53,196
"1687",2021-07-15 20:00:00,8.41,196
"1688",2021-07-15 21:00:00,8.22,196
"1689",2021-07-15 22:00:00,8.03,196
"1690",2021-07-15 23:00:00,7.82,196
"1691",2021-07-16 00:00:00,7.62,197
"1692",2021-07-16 01:00:00,7.44,197
"1693",2021-07-16 02:00:00,7.3,197
"1694",2021-07-16 03:00:00,7.15,197
"1695",2021-07-16 04:00:00,7.03,197
"1696",2021-07-16 05:00:00,6.93,197
"1697",2021-07-16 06:00:00,6.85,197
"1698",2021-07-16 07:00:00,6.82,197
"1699",2021-07-16 08:00:00,6.82,197
"1700",2021-07-16 09:00:00,6.85,197
"1701",2021-07-16 10:00:00,6.93,197
"1702",2021-07-16 11:00:00,7.04,197
"1703",2021-07-16 12:00:00,7.19,197
"1704",2021-07-16 13:00:00,7.68,197
"1705",2021-07-16 14:00:00,8.11,197
"1706",2021-07-16 15:00:00,8.42,197
"1707",2021-07-16 16:00:00,8.6,197
"1708",2021-07-16 17:00:00,8.79,197
"1709",2021-07-16 18:00:00,9,197
"1710",2021-07-16 19:00:00,9.1,197
"1711",2021-07-16 20:00:00,9.06,197
"1712",2021-07-16 21:00:00,8.87,197
"1713",2021-07-16 22:00:00,8.66,197
"1714",2021-07-16 23:00:00,8.44,197
"1715",2021-07-17 00:00:00,8.23,198
"1716",2021-07-17 01:00:00,8.02,198
"1717",2021-07-17 02:00:00,7.79,198
"1718",2021-07-17 03:00:00,7.57,198
"1719",2021-07-17 04:00:00,7.36,198
"1720",2021-07-17 05:00:00,7.2,198
"1721",2021-07-17 06:00:00,7.09,198
"1722",2021-07-17 07:00:00,7.04,198
"1723",2021-07-17 08:00:00,7.07,198
"1724",2021-07-17 09:00:00,7.15,198
"1725",2021-07-17 10:00:00,7.38,198
"1726",2021-07-17 11:00:00,7.75,198
"1727",2021-07-17 12:00:00,8.35,198
"1728",2021-07-17 13:00:00,9.07,198
"1729",2021-07-17 14:00:00,9.77,198
"1730",2021-07-17 15:00:00,10.07,198
"1731",2021-07-17 16:00:00,10.31,198
"1732",2021-07-17 17:00:00,10.51,198
"1733",2021-07-17 18:00:00,10.52,198
"1734",2021-07-17 19:00:00,10.4,198
"1735",2021-07-17 20:00:00,10.1,198
"1736",2021-07-17 21:00:00,9.68,198
"1737",2021-07-17 22:00:00,9.23,198
"1738",2021-07-17 23:00:00,8.8,198
"1739",2021-07-18 00:00:00,8.43,199
"1740",2021-07-18 01:00:00,8.13,199
"1741",2021-07-18 02:00:00,7.9,199
"1742",2021-07-18 03:00:00,7.7,199
"1743",2021-07-18 04:00:00,7.54,199
"1744",2021-07-18 05:00:00,7.41,199
"1745",2021-07-18 06:00:00,7.32,199
"1746",2021-07-18 07:00:00,7.27,199
"1747",2021-07-18 08:00:00,7.23,199
"1748",2021-07-18 09:00:00,7.23,199
"1749",2021-07-18 10:00:00,7.24,199
"1750",2021-07-18 11:00:00,7.29,199
"1751",2021-07-18 12:00:00,7.37,199
"1752",2021-07-18 13:00:00,7.53,199
"1753",2021-07-18 14:00:00,7.85,199
"1754",2021-07-18 15:00:00,8.11,199
"1755",2021-07-18 16:00:00,8.37,199
"1756",2021-07-18 17:00:00,8.48,199
"1757",2021-07-18 18:00:00,8.41,199
"1758",2021-07-18 19:00:00,8.46,199
"1759",2021-07-18 20:00:00,8.48,199
"1760",2021-07-18 21:00:00,8.36,199
"1761",2021-07-18 22:00:00,8.2,199
"1762",2021-07-18 23:00:00,8.03,199
"1763",2021-07-19 00:00:00,7.88,200
"1764",2021-07-19 01:00:00,7.73,200
"1765",2021-07-19 02:00:00,7.6,200
"1766",2021-07-19 03:00:00,7.47,200
"1767",2021-07-19 04:00:00,7.33,200
"1768",2021-07-19 05:00:00,7.23,200
"1769",2021-07-19 06:00:00,7.17,200
"1770",2021-07-19 07:00:00,7.15,200
"1771",2021-07-19 08:00:00,7.14,200
"1772",2021-07-19 09:00:00,7.19,200
"1773",2021-07-19 10:00:00,7.36,200
"1774",2021-07-19 11:00:00,7.67,200
"1775",2021-07-19 12:00:00,8.13,200
"1776",2021-07-19 13:00:00,8.86,200
"1777",2021-07-19 14:00:00,9.54,200
"1778",2021-07-19 15:00:00,10.03,200
"1779",2021-07-19 16:00:00,10.25,200
"1780",2021-07-19 17:00:00,10.27,200
"1781",2021-07-19 18:00:00,10.38,200
"1782",2021-07-19 19:00:00,10.38,200
"1783",2021-07-19 20:00:00,10.35,200
"1784",2021-07-19 21:00:00,10.12,200
"1785",2021-07-19 22:00:00,9.74,200
"1786",2021-07-19 23:00:00,9.33,200
"1787",2021-07-20 00:00:00,8.98,201
"1788",2021-07-20 01:00:00,8.68,201
"1789",2021-07-20 02:00:00,8.4,201
"1790",2021-07-20 03:00:00,8.16,201
"1791",2021-07-20 04:00:00,7.96,201
"1792",2021-07-20 05:00:00,7.79,201
"1793",2021-07-20 06:00:00,7.66,201
"1794",2021-07-20 07:00:00,7.57,201
"1795",2021-07-20 08:00:00,7.52,201
"1796",2021-07-20 09:00:00,7.56,201
"1797",2021-07-20 10:00:00,7.71,201
"1798",2021-07-20 11:00:00,8,201
"1799",2021-07-20 12:00:00,8.5,201
"1800",2021-07-20 13:00:00,9.17,201
"1801",2021-07-20 14:00:00,9.74,201
"1802",2021-07-20 15:00:00,10.09,201
"1803",2021-07-20 16:00:00,10.25,201
"1804",2021-07-20 17:00:00,10.51,201
"1805",2021-07-20 18:00:00,10.7,201
"1806",2021-07-20 19:00:00,10.81,201
"1807",2021-07-20 20:00:00,10.74,201
"1808",2021-07-20 21:00:00,10.44,201
"1809",2021-07-20 22:00:00,10.06,201
"1810",2021-07-20 23:00:00,9.74,201
"1811",2021-07-21 00:00:00,9.43,202
"1812",2021-07-21 01:00:00,9.2,202
"1813",2021-07-21 02:00:00,8.95,202
"1814",2021-07-21 03:00:00,8.7,202
"1815",2021-07-21 04:00:00,8.46,202
"1816",2021-07-21 05:00:00,8.26,202
"1817",2021-07-21 06:00:00,8.1,202
"1818",2021-07-21 07:00:00,8,202
"1819",2021-07-21 08:00:00,7.93,202
"1820",2021-07-21 09:00:00,7.88,202
"1821",2021-07-21 10:00:00,7.88,202
"1822",2021-07-21 11:00:00,7.9,202
"1823",2021-07-21 12:00:00,8,202
"1824",2021-07-21 13:00:00,8.11,202
"1825",2021-07-21 14:00:00,8.23,202
"1826",2021-07-21 15:00:00,8.31,202
"1827",2021-07-21 16:00:00,8.41,202
"1828",2021-07-21 17:00:00,8.47,202
"1829",2021-07-21 18:00:00,8.46,202
"1830",2021-07-21 19:00:00,8.39,202
"1831",2021-07-21 20:00:00,8.28,202
"1832",2021-07-21 21:00:00,8.14,202
"1833",2021-07-21 22:00:00,8.01,202
"1834",2021-07-21 23:00:00,7.89,202
"1835",2021-07-22 00:00:00,7.78,203
"1836",2021-07-22 01:00:00,7.68,203
"1837",2021-07-22 02:00:00,7.59,203
"1838",2021-07-22 03:00:00,7.5,203
"1839",2021-07-22 04:00:00,7.43,203
"1840",2021-07-22 05:00:00,7.36,203
"1841",2021-07-22 06:00:00,7.29,203
"1842",2021-07-22 07:00:00,7.24,203
"1843",2021-07-22 08:00:00,7.2,203
"1844",2021-07-22 09:00:00,7.19,203
"1845",2021-07-22 10:00:00,7.2,203
"1846",2021-07-22 11:00:00,7.23,203
"1847",2021-07-22 12:00:00,7.26,203
"1848",2021-07-22 13:00:00,7.28,203
"1849",2021-07-22 14:00:00,7.31,203
"1850",2021-07-22 15:00:00,7.38,203
"1851",2021-07-22 16:00:00,7.44,203
"1852",2021-07-22 17:00:00,7.51,203
"1853",2021-07-22 18:00:00,7.53,203
"1854",2021-07-22 19:00:00,7.55,203
"1855",2021-07-22 20:00:00,7.56,203
"1856",2021-07-22 21:00:00,7.54,203
"1857",2021-07-22 22:00:00,7.52,203
"1858",2021-07-22 23:00:00,7.47,203
"1859",2021-07-23 00:00:00,7.4,204
"1860",2021-07-23 01:00:00,7.28,204
"1861",2021-07-23 02:00:00,7.19,204
"1862",2021-07-23 03:00:00,7.1,204
"1863",2021-07-23 04:00:00,7.03,204
"1864",2021-07-23 05:00:00,6.99,204
"1865",2021-07-23 06:00:00,6.98,204
"1866",2021-07-23 07:00:00,6.99,204
"1867",2021-07-23 08:00:00,7.02,204
"1868",2021-07-23 09:00:00,7.09,204
"1869",2021-07-23 10:00:00,7.19,204
"1870",2021-07-23 11:00:00,7.34,204
"1871",2021-07-23 12:00:00,7.47,204
"1872",2021-07-23 13:00:00,7.59,204
"1873",2021-07-23 14:00:00,7.69,204
"1874",2021-07-23 15:00:00,7.76,204
"1875",2021-07-23 16:00:00,7.85,204
"1876",2021-07-23 17:00:00,7.9,204
"1877",2021-07-23 18:00:00,7.96,204
"1878",2021-07-23 19:00:00,7.94,204
"1879",2021-07-23 20:00:00,7.88,204
"1880",2021-07-23 21:00:00,7.81,204
"1881",2021-07-23 22:00:00,7.71,204
"1882",2021-07-23 23:00:00,7.6,204
"1883",2021-07-24 00:00:00,7.48,205
"1884",2021-07-24 01:00:00,7.37,205
"1885",2021-07-24 02:00:00,7.3,205
"1886",2021-07-24 03:00:00,7.23,205
"1887",2021-07-24 04:00:00,7.14,205
"1888",2021-07-24 05:00:00,7.08,205
"1889",2021-07-24 06:00:00,7.05,205
"1890",2021-07-24 07:00:00,7.03,205
"1891",2021-07-24 08:00:00,7.03,205
"1892",2021-07-24 09:00:00,7.04,205
"1893",2021-07-24 10:00:00,7.12,205
"1894",2021-07-24 11:00:00,7.26,205
"1895",2021-07-24 12:00:00,7.42,205
"1896",2021-07-24 13:00:00,7.66,205
"1897",2021-07-24 14:00:00,7.93,205
"1898",2021-07-24 15:00:00,8.28,205
"1899",2021-07-24 16:00:00,8.65,205
"1900",2021-07-24 17:00:00,8.9,205
"1901",2021-07-24 18:00:00,9,205
"1902",2021-07-24 19:00:00,8.94,205
"1903",2021-07-24 20:00:00,8.87,205
"1904",2021-07-24 21:00:00,8.78,205
"1905",2021-07-24 22:00:00,8.63,205
"1906",2021-07-24 23:00:00,8.4,205
"1907",2021-07-25 00:00:00,8.16,206
"1908",2021-07-25 01:00:00,7.96,206
"1909",2021-07-25 02:00:00,7.8,206
"1910",2021-07-25 03:00:00,7.66,206
"1911",2021-07-25 04:00:00,7.55,206
"1912",2021-07-25 05:00:00,7.44,206
"1913",2021-07-25 06:00:00,7.38,206
"1914",2021-07-25 07:00:00,7.4,206
"1915",2021-07-25 08:00:00,7.45,206
"1916",2021-07-25 09:00:00,7.56,206
"1917",2021-07-25 10:00:00,7.66,206
"1918",2021-07-25 11:00:00,7.88,206
"1919",2021-07-25 12:00:00,8.31,206
"1920",2021-07-25 13:00:00,8.63,206
"1921",2021-07-25 14:00:00,8.89,206
"1922",2021-07-25 15:00:00,8.94,206
"1923",2021-07-25 16:00:00,9.03,206
"1924",2021-07-25 17:00:00,9.19,206
"1925",2021-07-25 18:00:00,9.26,206
"1926",2021-07-25 19:00:00,9.31,206
"1927",2021-07-25 20:00:00,9.14,206
"1928",2021-07-25 21:00:00,8.92,206
"1929",2021-07-25 22:00:00,8.71,206
"1930",2021-07-25 23:00:00,8.43,206
"1931",2021-07-26 00:00:00,8.15,207
"1932",2021-07-26 01:00:00,7.93,207
"1933",2021-07-26 02:00:00,7.75,207
"1934",2021-07-26 03:00:00,7.6,207
"1935",2021-07-26 04:00:00,7.47,207
"1936",2021-07-26 05:00:00,7.36,207
"1937",2021-07-26 06:00:00,7.27,207
"1938",2021-07-26 07:00:00,7.23,207
"1939",2021-07-26 08:00:00,7.25,207
"1940",2021-07-26 09:00:00,7.34,207
"1941",2021-07-26 10:00:00,7.49,207
"1942",2021-07-26 11:00:00,7.73,207
"1943",2021-07-26 12:00:00,8.18,207
"1944",2021-07-26 13:00:00,8.76,207
"1945",2021-07-26 14:00:00,9.26,207
"1946",2021-07-26 15:00:00,9.84,207
"1947",2021-07-26 16:00:00,10.2,207
"1948",2021-07-26 17:00:00,10.36,207
"1949",2021-07-26 18:00:00,10,207
"1950",2021-07-26 19:00:00,9.63,207
"1951",2021-07-26 20:00:00,9.26,207
"1952",2021-07-26 21:00:00,8.97,207
"1953",2021-07-26 22:00:00,8.72,207
"1954",2021-07-26 23:00:00,8.52,207
"1955",2021-07-27 00:00:00,8.33,208
"1956",2021-07-27 01:00:00,8.18,208
"1957",2021-07-27 02:00:00,8.06,208
"1958",2021-07-27 03:00:00,7.95,208
"1959",2021-07-27 04:00:00,7.85,208
"1960",2021-07-27 05:00:00,7.74,208
"1961",2021-07-27 06:00:00,7.65,208
"1962",2021-07-27 07:00:00,7.61,208
"1963",2021-07-27 08:00:00,7.62,208
"1964",2021-07-27 09:00:00,7.69,208
"1965",2021-07-27 10:00:00,7.81,208
"1966",2021-07-27 11:00:00,7.99,208
"1967",2021-07-27 12:00:00,8.28,208
"1968",2021-07-27 13:00:00,8.67,208
"1969",2021-07-27 14:00:00,9.02,208
"1970",2021-07-27 15:00:00,9.52,208
"1971",2021-07-27 16:00:00,9.72,208
"1972",2021-07-27 17:00:00,9.84,208
"1973",2021-07-27 18:00:00,9.84,208
"1974",2021-07-27 19:00:00,9.81,208
"1975",2021-07-27 20:00:00,9.74,208
"1976",2021-07-27 21:00:00,9.59,208
"1977",2021-07-27 22:00:00,9.36,208
"1978",2021-07-27 23:00:00,9.13,208
"1979",2021-07-28 00:00:00,8.9,209
"1980",2021-07-28 01:00:00,8.68,209
"1981",2021-07-28 02:00:00,8.48,209
"1982",2021-07-28 03:00:00,8.31,209
"1983",2021-07-28 04:00:00,8.14,209
"1984",2021-07-28 05:00:00,8.01,209
"1985",2021-07-28 06:00:00,7.91,209
"1986",2021-07-28 07:00:00,7.81,209
"1987",2021-07-28 08:00:00,7.76,209
"1988",2021-07-28 09:00:00,7.78,209
"1989",2021-07-28 10:00:00,7.9,209
"1990",2021-07-28 11:00:00,8.19,209
"1991",2021-07-28 12:00:00,8.68,209
"1992",2021-07-28 13:00:00,9.4,209
"1993",2021-07-28 14:00:00,10.07,209
"1994",2021-07-28 15:00:00,10.64,209
"1995",2021-07-28 16:00:00,10.98,209
"1996",2021-07-28 17:00:00,10.83,209
"1997",2021-07-28 18:00:00,10.48,209
"1998",2021-07-28 19:00:00,10.32,209
"1999",2021-07-28 20:00:00,10.11,209
"2000",2021-07-28 21:00:00,9.87,209
"2001",2021-07-28 22:00:00,9.56,209
"2002",2021-07-28 23:00:00,9.26,209
"2003",2021-07-29 00:00:00,8.95,210
"2004",2021-07-29 01:00:00,8.67,210
"2005",2021-07-29 02:00:00,8.43,210
"2006",2021-07-29 03:00:00,8.19,210
